userID,movieID,rating
4971,3726,4
3806,2447,2
5409,3740,5
5979,1306,4
5190,1209,5
5783,2489,3
452,2627,4
6018,1604,3
4167,1267,4
2214,46,5
5004,1083,4
180,1703,5
1098,1596,2
2437,2356,4
3525,3069,2
1512,1960,4
3506,787,2
4825,3052,4
715,1830,3
239,1197,3
473,2616,2
2072,3480,5
3400,3716,3
2072,3094,5
1911,1543,1
1280,2332,5
4444,1976,2
4252,35,2
122,2428,3
2701,1972,1
5280,2374,3
2539,2616,4
3217,3813,4
1579,2552,3
3595,910,4
3432,376,4
4149,3155,4
715,2139,5
3268,1277,4
4703,2161,1
4632,2041,5
3768,3456,4
5758,1373,4
828,1212,5
489,1543,4
301,230,5
659,1200,3
5393,1218,3
3262,1293,3
3421,2380,1
5797,3209,5
3124,1182,3
3278,3808,2
3390,1026,4
880,1239,5
5226,2489,1
4983,2942,3
2940,2627,4
2488,2354,3
1018,3845,4
3279,1172,2
3890,1229,5
4801,3159,5
481,355,3
3517,2716,3
4078,2108,4
4505,919,5
5272,1230,4
3208,2152,1
709,3113,5
1328,2004,3
4494,2368,2
1758,171,3
745,3146,5
4344,2416,2
1099,1647,4
3404,2857,4
4634,2290,3
4540,1020,3
638,3152,4
1592,3353,2
1448,17,3
1335,3005,4
165,456,3
4489,2526,4
1339,85,1
2908,1253,4
1421,1983,3
1124,411,3
1779,1589,3
3341,2770,5
295,1218,5
2603,1192,5
234,2192,3
745,3915,4
2009,2169,1
2246,907,5
549,1379,3
1732,1465,4
1504,749,5
3680,1916,5
1679,1745,1
162,1088,4
1010,10,5
5842,952,3
138,1093,5
855,2638,2
2792,2722,4
4509,1488,5
1736,3478,3
5138,1465,3
5554,431,2
2795,2943,2
4961,3667,4
974,865,5
3570,784,5
354,687,4
5690,1135,5
4516,2790,3
3785,3080,2
4048,3701,4
1355,2889,3
2862,1126,1
2303,2528,3
4787,2160,4
1300,2686,4
1113,356,5
4360,592,5
5370,430,5
2104,24,4
1913,2699,3
2856,2470,2
1169,1392,2
3597,2432,1
3846,801,3
2178,2761,4
4599,2087,3
516,30,4
2108,1088,4
4115,1958,4
4542,1778,3
1931,1059,3
2214,456,3
300,1551,4
2428,2473,4
909,474,4
2303,2327,5
2029,912,5
284,1171,5
3661,3339,4
2410,2967,4
5880,1408,3
1140,360,2
1220,311,1
3296,2490,2
4410,1424,2
637,1977,1
4032,2857,5
4809,2489,3
5808,1123,4
5842,2104,3
4822,1347,4
2799,1809,3
3345,1956,4
2532,592,4
921,515,1
2997,23,2
542,2194,2
162,2125,2
2019,3300,5
2138,3515,5
4082,2660,3
5538,2242,5
2683,993,4
2787,3667,5
1163,3080,3
4066,2682,4
3649,357,3
5110,2919,4
4180,1209,3
5432,2116,3
4020,3762,4
4652,735,4
5652,149,4
5432,592,5
476,2527,3
4407,3098,4
4963,2967,5
4569,2996,4
1351,3895,1
1087,1927,3
2788,441,2
194,2721,2
5128,3104,5
1850,2559,3
475,1252,5
1970,2917,5
4093,3915,5
5879,1913,4
4388,371,1
5754,382,4
5305,1672,4
4270,2193,3
1448,909,3
5263,2627,2
5069,1374,3
1243,2656,3
260,1264,5
549,2715,5
608,2027,5
2298,1209,5
3750,1370,5
5886,16,5
3964,2950,3
3924,2857,5
202,281,1
5432,2466,2
3162,1267,4
4728,1094,5
5267,1080,3
4084,3038,4
2099,2122,4
1098,1913,4
4278,3362,4
1987,1089,4
998,3172,3
4577,3622,3
4378,1103,4
1962,1392,4
5095,1233,5
4343,1375,4
5031,1638,4
2009,2489,4
5618,366,3
5040,2761,5
2034,33,4
4770,1147,4
4152,3113,5
698,470,4
4607,347,5
1243,1221,5
5555,1675,3
4724,1046,4
162,165,1
5830,1203,5
3081,1943,4
5393,3714,2
4212,1287,5
4634,363,4
1684,3500,3
845,2790,5
5860,1002,3
4818,2148,3
2010,3071,5
3279,550,3
4386,1267,4
1915,500,4
1167,1596,3
710,1229,4
3066,2116,5
1844,1783,3
2627,3683,3
1194,1643,4
872,241,4
876,1217,5
5392,1672,4
4657,2240,2
4472,784,3
677,2531,3
5224,2059,3
4132,1689,3
1050,1125,3
1197,3420,5
692,291,4
2611,295,4
3310,1218,3
1495,2739,2
1119,2419,3
3053,379,3
1732,2791,2
663,3951,5
5569,1686,3
5046,2466,4
3027,2639,4
963,222,5
328,785,4
2037,3920,2
5999,1778,3
2502,2760,4
3756,3255,4
1573,2113,5
1760,3467,1
691,540,5
530,2099,4
2586,3752,3
1462,16,4
1262,662,4
5402,1290,3
172,3700,2
1151,1825,1
5564,3534,3
1736,2952,2
3823,1030,3
271,1919,2
135,3812,5
3680,782,3
529,2760,4
3609,3645,4
1218,1381,5
4327,1209,4
2900,2570,5
5401,109,4
2002,2027,2
1632,3506,3
334,3488,1
4501,1098,3
1523,3099,4
5836,1306,5
4017,1195,4
4063,2383,5
854,1092,3
4932,3794,2
5511,1687,4
5743,1375,3
5517,499,2
5052,2139,5
5130,355,5
4516,836,4
5195,212,4
4066,967,3
3893,1248,4
708,1991,1
428,2718,2
740,1689,3
4403,2880,2
3310,3267,1
5719,2528,3
1777,357,4
6001,3545,5
4681,2369,4
5907,2615,3
30,3199,3
2528,3385,3
596,2986,5
5946,1390,5
5267,1407,2
5554,1796,3
4168,2070,4
241,1671,2
556,1239,5
5082,3440,4
1626,3509,4
4749,2107,4
3728,3180,3
4519,15,5
1772,1059,5
2261,1585,3
888,1908,3
5784,1911,5
1925,1642,4
5971,1616,4
5255,1944,4
3491,1295,4
2637,380,2
3808,1952,4
4063,3109,3
3452,0,4
3113,1059,3
5192,2574,5
4731,1006,3
3390,3391,1
1349,1258,4
3074,456,4
5775,554,4
1050,3396,4
4211,2401,2
3540,2943,3
4960,2000,4
2554,2570,3
2792,3028,5
5522,433,3
3674,375,3
2452,1891,4
2933,380,3
4983,161,3
2824,3892,4
5165,150,4
3351,3343,3
976,2018,4
4588,20,4
974,2817,1
1467,1517,4
695,2915,3
6038,3544,4
532,592,5
1642,1196,4
4684,2682,1
4881,3103,5
3264,1747,2
244,1326,2
1997,595,5
4606,922,5
540,2011,2
3022,3915,5
5317,3659,4
4447,2368,3
5041,2296,4
1980,1672,1
3525,3663,1
2814,1619,3
3828,1891,2
3220,295,5
2518,2053,2
5625,1959,5
1697,1293,5
1745,2524,3
5666,1206,4
2248,2328,5
1940,899,3
6015,3244,5
5249,3862,5
66,3506,4
4249,3704,3
3278,2027,4
845,111,4
3066,2021,5
4728,1681,4
126,3821,3
1960,16,5
2059,441,1
4793,2354,4
5160,1728,3
1366,3526,4
5039,1716,3
4919,3743,2
4353,1673,4
4131,376,4
1043,3549,3
2167,3480,5
280,264,5
2017,953,5
2821,1302,5
642,2671,1
2916,292,3
3840,2780,3
4522,3797,4
1403,1297,4
201,2334,3
162,178,3
2406,2936,5
638,239,2
1893,1058,3
713,87,4
4648,2729,3
1129,1373,4
168,1875,4
2882,1320,3
3017,1681,4
1124,3892,4
645,2192,5
4747,1220,4
4455,1565,4
2534,2670,5
1469,927,2
3820,1497,2
4000,430,2
3419,259,5
4790,110,4
3826,2125,4
5432,1804,4
2543,3826,3
3050,3106,3
3885,2570,5
4251,3809,3
1127,1242,5
5639,3156,2
4237,1369,4
2467,592,5
956,799,5
3066,184,2
5073,1095,4
4509,1376,2
849,2737,2
3637,2722,3
1630,1947,4
3474,3590,2
286,2604,3
5361,2611,2
4421,2141,3
1646,3834,2
1590,1029,3
3880,1853,4
2754,523,4
5004,1291,3
1493,3533,5
1720,1918,1
1501,1916,4
3662,3404,2
5778,1369,4
4947,3021,5
4707,3080,4
2667,2996,3
1895,1095,5
3828,1820,2
5530,3526,4
5106,1607,2
2528,1478,5
5971,1241,5
1515,3702,3
3223,1189,3
758,3413,3
3688,3254,3
5955,2053,2
1469,1514,3
2105,1006,1
5635,2010,1
1593,3813,3
2819,3723,2
3891,2579,3
659,1460,2
5165,1689,3
1766,351,4
5727,369,3
2763,1332,2
5393,3447,4
623,3762,4
1033,2949,2
5661,2712,5
4681,1059,3
385,479,3
1631,1126,3
470,1370,2
2017,915,5
3998,1207,4
557,3359,4
4661,1376,4
4595,3525,4
3093,1583,4
5255,1249,5
548,489,4
1202,2315,1
3474,1394,3
5393,1415,3
654,2914,2
5968,3551,4
2444,3766,3
5132,3407,2
4041,9,3
138,3174,4
5368,1673,4
1991,2890,4
1266,1993,3
3533,456,4
47,588,4
3327,194,4
1138,2889,5
679,2758,3
2598,1219,5
2543,2009,4
1610,1002,3
215,443,2
1434,3951,4
3577,2685,4
5690,2351,3
1667,1195,4
5348,2505,3
5164,3358,5
3468,152,3
2303,2453,4
4509,252,3
4470,1499,3
5545,1206,5
231,1640,3
2339,591,3
6009,1306,4
4679,3253,4
4417,1203,3
3661,1923,5
2669,3922,3
422,2394,1
2884,3147,5
5254,1261,5
474,1999,4
6000,1374,3
508,1830,3
3190,2712,4
2046,2699,4
2668,3878,2
1004,3071,5
1896,2790,4
3907,857,5
1202,1910,3
5086,1958,4
443,3360,3
3820,1896,3
3668,787,2
2966,2193,3
2971,1720,5
4150,38,4
1757,2070,4
32,2070,4
727,1353,2
2567,3113,3
3740,162,3
5692,1808,4
5529,100,4
3561,945,4
3052,3740,5
4207,27,5
5252,948,4
5469,2731,4
670,1290,4
1366,2310,4
2856,172,3
3506,1119,4
1946,3197,5
4419,2935,5
5038,3182,2
1134,2625,5
2908,30,4
4505,1205,5
3528,2467,3
849,1930,4
4507,2902,1
5671,3156,3
4047,426,1
3877,2925,2
4982,1016,4
2989,1077,2
5564,744,5
2062,429,2
4042,1607,4
4040,2293,4
62,3080,3
3475,896,5
2824,122,5
3777,1555,2
987,3252,4
3933,2152,3
5086,1478,2
3649,2580,3
4027,2305,4
1551,865,5
3723,49,4
4424,3395,3
198,10,4
1778,2166,4
5753,1882,3
854,176,3
532,2143,3
4865,1017,5
3308,2242,3
1040,2623,4
4395,3551,5
1150,1128,4
3310,480,3
344,1227,5
1892,3822,4
277,2994,5
3197,609,4
1241,2704,3
5751,104,3
3670,1221,4
3031,1265,4
4387,458,4
5084,2972,4
3508,2010,3
2287,2438,4
800,278,5
4265,3478,3
5642,2143,3
4121,1197,5
4355,3702,2
1180,3107,3
3367,1196,4
2764,162,3
4504,732,4
2145,1952,4
4577,1839,4
4006,2529,3
4226,1387,3
1957,552,3
958,523,4
1638,441,2
4688,1242,5
4764,911,5
2203,1252,4
474,1030,5
4727,496,3
4807,1536,5
224,1301,3
5603,3701,2
2880,3315,4
3002,2915,4
3050,1703,4
4185,2693,1
5558,1464,4
5596,2455,1
3921,492,4
3475,2293,5
409,2715,3
2445,2394,5
2308,3460,2
3031,3431,3
1302,1967,4
1034,2027,5
3091,1195,4
787,2393,4
4788,1686,3
694,3704,3
168,3613,4
5099,2397,4
1924,2661,5
1284,761,2
5064,1209,4
4739,2468,3
5620,587,2
3080,2192,4
4604,2907,4
3085,1783,5
5181,1640,5
1222,1128,3
3905,588,4
4061,1875,4
1688,3826,5
668,3113,5
3300,3217,2
3370,2359,5
5760,1196,5
2675,10,4
1728,3648,3
709,1645,2
4387,1671,4
3946,3174,5
5628,923,4
32,1016,3
3096,3593,3
2115,3385,5
5432,2362,1
5599,1230,5
4272,585,5
5363,2746,3
1009,784,3
1263,2489,3
1646,3175,2
926,1392,5
735,2771,4
2654,3512,3
3291,591,5
1323,1220,5
549,1671,3
1139,1096,3
535,1616,4
934,99,3
2637,2793,2
1635,3315,1
4458,2173,4
4150,3100,3
1979,3420,4
968,3245,4
4415,2999,4
4999,2001,3
81,779,5
5386,2207,5
3409,3947,4
5846,2355,2
3806,3763,2
4507,1555,1
1674,741,2
4350,1371,5
4387,3769,4
4047,2398,3
1404,1229,4
3166,1291,5
5885,736,1
1897,3113,5
1255,1247,5
4828,1875,4
313,3362,4
1987,3096,4
4329,1212,3
1116,1657,4
5543,2354,4
354,3258,5
5004,3635,3
3313,2796,4
3619,2057,3
5566,1999,4
1539,1223,4
1243,995,2
2596,2395,5
4504,2687,5
4280,1415,5
2906,1961,4
2477,1281,4
4168,2891,2
6015,3378,4
203,672,3
4185,3480,4
474,2793,4
1716,1250,5
4785,2296,3
5204,1035,5
328,184,2
2046,1613,2
5949,923,3
94,1857,4
6036,434,3
4155,1685,3
1915,1089,4
4154,2947,2
638,3407,4
4363,841,4
148,2720,3
3421,338,2
3291,3133,5
5240,495,1
5953,2761,5
1883,2986,4
4082,3688,3
2375,1609,2
384,647,5
4087,1747,3
1130,3434,5
337,3702,4
5586,1703,4
734,3867,4
5268,1853,3
4525,1234,3
5425,3477,4
519,264,5
4424,2756,2
1879,3518,3
5885,516,3
5259,2019,3
5405,2095,5
3043,164,3
1692,1202,4
4243,2986,5
3551,3175,2
1925,1376,3
1941,2995,4
5873,1922,2
1578,2946,4
5858,1212,5
1852,1072,5
4811,1178,4
2506,3702,5
715,2398,4
4994,0,4
5592,1290,5
3991,3081,4
3073,2435,5
3608,1884,2
1902,1952,4
3019,1085,4
457,1969,3
4511,0,5
354,787,4
4328,379,3
2243,1908,2
3624,291,4
1407,376,4
342,2185,4
833,356,2
1338,3449,1
2569,317,5
736,952,4
998,1431,2
2755,591,4
1979,1586,1
5255,3504,4
351,1803,1
3468,3254,5
1879,2727,5
4015,3257,3
554,2080,4
5004,3743,4
4283,1430,1
3679,1123,5
5462,3327,4
3994,2656,4
625,3113,5
933,3501,3
858,1248,4
2264,2640,3
1129,1239,4
4059,3080,4
28,3739,4
5750,2580,5
1171,367,5
4359,2084,2
5887,953,5
4192,779,4
5049,3325,3
2551,1960,4
1586,44,2
5004,723,3
3805,3693,1
263,1499,2
4317,1369,4
4910,857,4
1638,2501,3
4386,1202,5
849,1906,3
5396,1882,2
5358,169,4
3291,977,5
2933,687,4
5177,2012,3
2626,1088,5
4773,3147,5
1686,784,5
3311,1652,4
2202,2527,5
5811,3078,4
1977,2554,1
4084,2244,4
44,1834,5
5728,2715,5
1684,3808,4
3777,156,1
5489,1265,3
662,2656,3
1295,2916,5
3668,1460,4
1879,1243,4
4896,2020,3
4465,1207,4
1961,3896,5
2564,1011,5
2762,2973,1
5765,33,4
961,3622,4
902,1963,4
1003,2003,3
5719,2409,2
1840,3019,5
5566,1102,5
4515,3728,5
5785,3360,5
2627,1669,4
4185,3547,4
4474,317,5
800,1244,4
5311,2715,5
2488,1221,3
1136,1078,4
3625,1603,4
1034,357,5
5386,161,3
3820,1999,3
4410,1297,5
5058,2570,4
3550,1682,4
3017,3359,5
1193,2769,3
2062,1678,1
1757,289,4
3674,2136,2
3517,953,5
1018,1297,3
3162,1273,5
1756,782,4
5001,328,2
2660,914,3
33,1195,5
1290,3407,4
2190,9,3
2908,1209,5
4193,409,4
4376,1376,2
948,1585,2
2145,1998,2
4957,1202,5
5458,373,3
3731,1056,3
3753,3729,5
3674,1218,4
1056,3480,5
4466,1362,2
3836,2154,4
329,3362,4
1844,24,2
1206,2745,3
2292,1588,3
5130,3019,1
1447,857,5
3965,317,5
1093,898,4
1424,898,5
603,1369,4
5518,2528,3
2350,1776,2
2906,94,4
620,2018,5
240,1076,4
4936,3005,5
89,787,3
1037,2237,4
5595,3209,5
4086,2427,3
133,3752,4
5652,46,4
254,1579,4
1604,1776,4
4063,2801,3
2029,1271,5
4252,526,3
5451,2395,3
4507,2789,3
367,167,3
1965,49,4
2015,3896,5
261,2231,5
4464,1659,3
1206,1214,2
5785,902,4
3689,2428,2
2471,287,3
4276,2576,3
5681,1262,3
3973,2027,5
5498,3260,5
3312,302,3
1911,1365,1
4657,1344,3
2046,3470,5
3668,3004,3
2898,10,4
3669,3033,4
3690,203,2
1625,1884,4
3489,3094,5
5152,336,4
2856,2192,3
3823,3199,3
2245,2995,5
4504,3707,4
5654,3254,4
2764,3255,3
132,3094,3
3723,1249,4
1883,1369,4
228,33,3
2819,1160,4
2126,2,3
2528,2398,5
3728,1035,4
4997,1273,5
4237,2382,1
1111,1282,5
4123,2041,3
4047,3254,3
1987,2945,4
2488,1619,3
3653,318,4
3230,607,1
2273,3437,5
4015,3545,4
3064,2803,5
4095,2627,4
1100,1237,5
5097,1326,4
3409,3147,3
5617,1657,4
5554,2538,3
1449,103,2
1355,2383,1
3299,1212,4
497,3739,2
2382,2077,4
3791,2748,3
274,3700,1
5241,1583,5
4507,662,5
4680,1103,4
2062,1583,3
584,2958,5
5403,24,5
947,918,5
4212,2762,5
488,1135,5
5038,3266,2
1859,1303,4
1686,2132,4
3686,3262,3
549,1255,5
1997,2030,3
4062,2397,5
3759,3069,4
4212,3164,4
1481,3750,5
2792,1478,4
4160,3807,5
4014,1285,3
2420,1018,4
1386,2302,4
5594,453,2
5719,2346,3
532,3543,4
1242,341,4
5255,1125,1
4496,1294,5
3128,2512,3
5039,1543,3
4733,540,5
4085,2352,5
964,1616,4
4472,453,3
2371,317,5
916,3716,4
5960,803,2
4015,3546,4
4437,3017,3
2945,1384,2
2906,1973,3
5529,1624,4
4511,1249,5
3177,2407,1
2175,2975,4
5074,2406,2
2254,1196,4
3817,2334,5
2096,3914,4
1583,2790,4
1881,1188,4
1263,3447,4
3348,1125,2
4083,3843,4
1169,3813,3
2930,1832,2
4285,2787,4
2156,2096,3
795,3209,3
3902,715,1
2302,526,5
2144,2093,4
5402,2386,5
4417,1293,2
5280,3166,4
1754,3670,4
1086,1012,5
586,2699,3
5836,1588,4
4455,1281,3
1217,941,4
1646,782,3
2961,2362,4
1921,440,3
2696,2715,5
1089,2395,2
5366,17,3
4513,3202,3
1119,1424,3
5622,2778,4
4020,3143,4
5071,3701,5
5980,2288,4
3023,1286,5
1471,111,5
983,1252,5
5262,1274,3
3081,3256,3
341,2984,3
1334,31,4
4000,2094,4
5380,1720,3
1675,2952,4
5099,2383,3
4168,61,3
3421,3333,4
4166,2080,4
2005,934,5
332,1072,1
186,1632,4
3561,252,4
3508,1579,4
309,585,2
1969,3928,5
4617,3470,4
437,2132,4
3328,1935,5
1134,1652,4
4121,2104,5
222,1572,1
983,3741,4
1403,1887,1
3620,2727,5
5525,445,5
1976,2996,5
3223,1295,5
570,592,5
5440,1887,3
2171,2699,3
5510,1232,5
25,3097,4
3210,1882,3
3840,2646,4
17,3439,1
2483,3173,5
3003,2691,5
2014,2401,3
298,1265,4
591,1798,5
3453,1703,5
1888,3862,2
1448,3199,4
4168,3071,5
1127,1939,4
4949,2965,4
4139,3357,4
2264,2070,4
691,2947,4
2367,3177,4
4783,2000,4
3199,292,3
3952,2370,4
753,355,5
5999,2761,5
4138,341,4
2618,3113,5
5057,3782,5
1751,3696,3
3237,1241,5
460,3607,2
1402,3926,4
1957,2133,3
4063,1517,3
3820,355,3
4278,109,4
2025,1247,4
2176,1197,5
3364,3506,5
62,2691,4
4257,2377,3
868,206,4
5549,918,5
5803,3316,4
1202,990,3
1790,1951,4
3031,2653,5
2289,2564,5
215,3544,2
2170,3223,5
5626,28,3
1287,1092,4
5567,352,5
4505,2851,3
1951,10,3
2825,362,4
2764,3542,4
5901,514,5
492,607,5
3128,1875,3
1198,1609,4
433,3075,3
2333,1948,4
2647,1281,5
1747,1241,5
5707,1303,4
4166,2277,5
6001,3872,5
4086,2671,3
5076,2301,2
3511,2123,3
545,3940,1
4285,1077,1
25,3251,2
2452,2995,5
3247,1220,1
3296,1295,2
57,3082,4
2315,2917,3
5128,3750,5
1180,531,3
2744,2670,4
236,369,2
1034,1207,5
242,0,4
1287,1269,4
145,977,4
1111,1572,5
4344,1267,3
4412,2698,3
3079,1261,5
181,2395,5
2581,1448,5
4823,2143,4
3926,799,4
538,363,3
4600,367,3
1919,2014,3
2503,295,5
4896,2118,2
5221,2682,2
1953,2288,3
3276,2532,2
1732,315,3
3966,343,2
4868,24,4
3502,3177,3
2495,2500,3
3685,1616,5
1627,3254,4
1409,409,5
5626,1960,3
2379,1783,4
3280,5,5
437,880,2
3672,3082,4
1940,927,3
5421,347,4
2170,2356,5
2027,588,4
1299,1348,3
2067,1371,2
2664,1875,3
5045,2612,5
4413,2900,2
3165,918,3
4948,3555,5
1936,2107,3
1657,2878,4
2062,413,2
1777,436,2
948,1290,5
698,3533,3
4179,216,3
2859,378,2
4115,149,4
2622,2305,4
1391,1192,4
5500,2407,1
4999,2992,5
910,586,5
373,3466,4
2165,311,3
3127,295,5
3800,272,5
277,564,5
1297,234,4
1686,3752,5
743,1393,4
4416,352,3
342,2193,4
2736,3254,4
5090,2374,3
538,3910,5
1607,2840,1
2397,1729,5
5576,3684,5
437,3616,4
5523,1759,1
5203,1274,5
178,2052,1
4815,1182,4
4143,3199,3
5332,594,5
64,2087,2
1180,516,3
653,3089,3
605,2013,5
1716,2658,4
5079,3488,4
5985,231,5
1565,1585,3
1732,1747,3
4305,3519,2
22,292,2
3952,2377,3
3515,2053,2
3031,106,4
1183,3268,4
2941,3469,4
1322,1299,4
5137,1072,3
684,1135,5
2105,1395,2
1853,1379,3
2626,1256,4
636,33,5
5056,3480,4
1697,2462,4
3198,2627,5
6001,2064,4
831,3156,3
5811,964,5
519,2271,3
4792,139,1
2637,3116,3
3537,1922,5
283,2114,4
2813,2723,4
1938,1964,4
2242,540,5
4218,2382,3
947,909,5
3088,328,4
200,2027,3
5186,2857,4
4864,1948,4
4431,1135,2
2823,356,5
1285,232,5
5099,1076,5
115,3763,3
2327,2290,1
1585,1302,5
634,1102,3
5272,2080,3
2377,1467,1
4053,1550,4
1850,1249,5
3769,1234,5
5898,3551,5
2333,2,3
3488,1258,4
1625,1991,1
1410,2069,5
3822,1239,4
445,744,5
3606,3916,1
73,1731,4
4655,2354,4
765,3038,4
3262,3703,3
4815,3146,5
1412,1178,4
1242,3590,3
2154,2616,4
2435,3543,5
1737,2332,4
4773,2941,4
224,1896,3
4323,2009,4
2642,3168,4
849,3071,3
5576,2597,4
910,376,4
5640,1681,4
469,937,5
5412,2696,4
207,2180,3
4817,923,4
295,2701,1
4978,3467,5
5436,1377,3
3762,554,4
1469,890,1
3198,3176,1
1149,1609,3
2859,476,4
776,299,3
1057,609,3
18,3113,4
5482,1917,3
1447,2021,5
5853,3062,4
4021,2693,2
3975,2720,3
5831,3503,4
5786,1964,4
2147,1269,5
4883,1208,5
2177,149,4
138,234,4
3355,922,5
4471,419,4
2307,2871,5
4437,902,3
1834,1583,5
5937,744,5
1456,837,4
5635,3162,4
4606,1250,4
2471,1967,5
1608,152,2
2125,75,2
5102,2814,4
934,3754,4
6023,2012,4
1898,56,3
2115,1376,3
385,38,3
5490,208,2
4800,3443,5
5328,3423,5
5400,850,5
2037,3060,2
3518,2406,2
2444,3299,5
5977,939,4
5757,1290,2
2062,2123,2
4058,1078,3
1714,592,5
2768,1731,1
2752,2183,3
715,493,3
3241,456,4
4672,3732,4
1105,2159,4
4333,1199,5
2851,1213,5
4006,1620,2
3296,2996,4
1217,3385,2
5550,1996,4
1266,1733,3
4731,2494,3
1263,2715,4
3482,2489,5
5811,2686,5
719,2722,3
3402,1626,4
5666,1191,4
3273,2616,4
9,2134,4
3472,2738,5
3744,1910,3
1283,3512,3
5089,3018,4
2506,189,5
2165,3176,3
4168,2300,2
3067,2663,4
1284,3419,4
228,2058,2
4778,3811,4
680,2095,4
5531,1380,3
2109,523,3
8,1668,3
3886,1919,1
4584,589,4
2915,1700,4
4624,1036,3
4087,2762,3
5022,3157,3
3111,1967,3
3439,2706,4
5794,1034,5
4237,1602,3
5716,1662,4
5904,1996,2
610,1783,4
921,49,4
3833,3086,5
5907,2114,5
498,2173,3
1522,3759,4
5484,540,5
4223,2495,4
1686,87,4
2023,2351,3
3333,2889,2
3941,890,2
5168,473,4
461,3509,4
2989,2290,5
1127,2369,2
1777,3509,5
4033,1239,3
4052,2751,3
5688,2010,3
5456,2115,2
801,3218,4
2608,2504,5
5575,1196,3
4975,2958,5
1623,2421,1
4221,2027,4
1834,2409,4
764,3936,3
4297,1294,4
4851,3460,3
559,2362,5
4183,3616,3
1630,1587,3
1099,2430,1
1448,749,4
2752,2931,4
5338,1370,4
2894,1251,5
57,1102,5
3638,3050,1
1140,1268,5
4795,344,5
5860,2288,4
4264,1967,2
2736,2332,3
3470,542,4
186,2962,4
4203,2715,4
4355,2057,4
5953,1954,4
880,3475,5
1560,542,4
2260,1390,2
3193,3792,4
3602,1499,5
2765,2687,3
889,3476,3
5885,1233,5
748,2716,1
4485,1295,1
5746,780,4
1942,49,5
142,2958,4
4724,1013,3
5883,2193,3
1388,1747,3
4020,1219,5
895,2017,3
1921,3243,4
3273,2747,2
3609,3258,4
4550,777,4
5928,3458,3
1213,1072,3
1610,1028,3
1460,479,4
4088,2133,3
1469,424,3
3904,1249,5
6035,3158,5
1679,312,1
3001,2108,3
5836,3518,4
4040,1919,4
5947,1937,5
5549,3031,4
5014,2870,2
4019,1197,4
794,33,4
1732,1391,4
4744,526,5
3388,2087,3
5758,1954,4
4978,124,4
5164,945,3
5476,259,4
3517,2656,3
2303,1580,4
174,1083,4
2104,2351,3
4946,1241,4
1172,2687,3
3512,2252,2
5604,3045,1
5552,1241,5
3401,2350,5
4534,428,2
5363,16,5
930,1949,4
1583,1844,5
628,3913,3
3518,3151,2
5379,3483,2
391,1078,4
4509,588,3
5804,16,5
3300,2730,5
4509,2057,3
198,2656,3
2653,3251,4
3139,1375,4
2960,2081,2
5721,1246,5
5385,2540,3
5049,2882,4
522,1293,4
4900,1209,5
424,140,1
6017,2449,2
5137,1953,4
2985,2952,2
1264,10,2
578,1375,4
3298,1246,5
5636,33,3
1940,1425,4
4559,1135,4
5248,3129,1
1725,164,4
3991,3525,4
5197,2578,5
3279,2002,3
3200,1961,5
614,3577,5
5318,2477,4
5963,493,1
5099,985,4
4036,1948,5
4978,2281,1
5493,2955,5
3674,143,4
2322,2110,4
263,167,2
5873,1553,3
4774,3237,2
263,3286,2
3037,1265,5
4747,2751,3
4386,431,1
1836,1355,3
3007,2149,3
2287,3667,4
3525,1881,4
4063,44,2
3678,1212,4
1555,3512,4
2154,1104,5
4768,259,5
1366,2428,3
3883,1922,3
444,2715,5
1559,375,5
3821,3173,3
5419,2907,1
2210,1703,4
3188,1290,5
4615,1720,5
3080,5,4
2895,2952,3
600,287,4
5622,2378,2
2262,735,4
5999,352,2
1594,2432,3
5714,2986,5
2128,3908,2
4956,499,3
3933,2247,3
3723,1185,2
4747,370,3
4095,2104,3
5241,3782,5
5970,1072,1
5288,1198,5
3966,1966,3
1217,306,4
5041,340,3
5658,3260,4
448,1966,2
3683,2719,2
551,2071,4
382,779,2
503,3434,5
1049,0,4
5264,911,3
1447,430,5
3712,2477,3
2732,3059,4
4733,2528,2
4217,2002,1
3705,1393,4
2418,2687,4
5581,919,5
1050,228,4
2155,3526,5
3960,3420,5
215,1356,5
3584,307,5
1751,2467,3
3188,1078,4
4734,295,5
1265,1922,4
5003,2857,3
2011,2406,3
1227,952,5
5761,2656,3
4083,1253,5
1360,1079,5
5485,479,3
3761,3664,1
4446,3715,2
1284,3203,4
1322,2941,2
3935,1096,3
1646,2455,1
4168,3309,5
286,2975,4
1009,3119,2
309,526,5
1171,27,5
4285,1565,4
452,2354,2
1608,3449,3
5613,2745,3
3944,264,3
203,2405,4
1016,586,5
1491,1213,4
3915,1264,4
3985,1512,5
4447,551,4
5465,69,2
1014,918,5
549,207,4
5099,268,3
4432,2066,3
3084,1207,4
2130,1270,4
1171,327,2
180,3523,3
256,103,5
1061,1957,4
638,1218,3
1382,1298,5
1136,929,5
1781,2761,4
4041,1964,2
3142,1087,4
4182,1059,3
3517,1357,5
5579,3094,5
2749,10,4
2644,2374,1
4920,1626,4
1227,1096,5
150,16,4
4472,3577,4
3610,1295,3
343,1089,2
475,1199,5
450,3259,4
1543,3316,3
145,3071,5
5879,3670,3
1850,153,3
2647,2107,3
5754,1540,3
5109,592,4
5081,528,3
3703,1284,5
530,3272,4
3697,2857,5
